chunk,position,study_id,model_view,horizontal_flip,distance_from_starting_side,distance_nonzero
71,2,RSNA_39401,R-MLO,YES,0.0,False
72,0,RSNA_39672,L-CC,YES,0.0,False
72,0,RSNA_39672,R-CC,YES,0.0,False
72,0,RSNA_39672,L-MLO,YES,0.0,False
72,0,RSNA_39672,R-MLO,YES,0.0,False
72,1,RSNA_39702,L-CC,YES,0.0,False
72,1,RSNA_39702,R-CC,YES,0.0,False
72,1,RSNA_39702,L-MLO,YES,0.0,False
72,1,RSNA_39702,R-MLO,YES,0.0,False
72,2,RSNA_39896,L-CC,YES,0.0,False
72,2,RSNA_39896,R-CC,YES,0.0,False
72,2,RSNA_39896,L-MLO,YES,0.0,False
72,2,RSNA_39896,R-MLO,YES,0.0,False
72,3,RSNA_40143,L-CC,YES,0.0,False
72,3,RSNA_40143,R-CC,YES,0.0,False
72,3,RSNA_40143,L-MLO,YES,0.0,False
72,3,RSNA_40143,R-MLO,YES,0.0,False
73,0,RSNA_40239,L-CC,YES,0.0,False
73,0,RSNA_40239,R-CC,YES,0.0,False
73,0,RSNA_40239,L-MLO,YES,0.0,False
73,0,RSNA_40239,R-MLO,YES,0.0,False
73,1,RSNA_40397,L-CC,YES,0.0,False
73,1,RSNA_40397,R-CC,YES,0.0,False
73,1,RSNA_40397,L-MLO,YES,0.0,False
73,1,RSNA_40397,R-MLO,YES,0.0,False
73,2,RSNA_40411,L-CC,YES,0.0,False
73,2,RSNA_40411,R-CC,YES,0.0,False
73,2,RSNA_40411,L-MLO,YES,0.0,False
73,2,RSNA_40411,R-MLO,YES,0.0,False
73,3,RSNA_40437,L-CC,YES,0.0,False
73,3,RSNA_40437,R-CC,YES,0.0,False
73,3,RSNA_40437,L-MLO,YES,0.0,False
73,3,RSNA_40437,R-MLO,YES,0.0,False
74,0,RSNA_40513,L-CC,YES,0.0,False
74,0,RSNA_40513,R-CC,YES,0.0,False
74,0,RSNA_40513,L-MLO,YES,0.0,False
74,0,RSNA_40513,R-MLO,YES,0.0,False
74,1,RSNA_4052,L-CC,YES,0.0,False
74,1,RSNA_4052,R-CC,YES,0.0,False
74,1,RSNA_4052,L-MLO,YES,0.0,False
74,1,RSNA_4052,R-MLO,YES,0.0,False
74,2,RSNA_40699,L-CC,YES,0.0,False
74,2,RSNA_40699,R-CC,YES,0.0,False
74,2,RSNA_40699,L-MLO,YES,0.0,False
74,2,RSNA_40699,R-MLO,YES,0.0,False
74,3,RSNA_40789,L-CC,YES,0.0,False
74,3,RSNA_40789,R-CC,YES,0.0,False
74,3,RSNA_40789,L-MLO,YES,0.0,False
74,3,RSNA_40789,R-MLO,YES,0.0,False
74,4,RSNA_40917,L-CC,YES,0.0,False
74,4,RSNA_40917,R-CC,YES,0.0,False
74,4,RSNA_40917,L-MLO,YES,0.0,False
74,4,RSNA_40917,R-MLO,YES,0.0,False
74,5,RSNA_40995,L-CC,YES,0.0,False
74,5,RSNA_40995,R-CC,YES,0.0,False
74,5,RSNA_40995,L-MLO,YES,0.0,False
74,5,RSNA_40995,R-MLO,YES,0.0,False
75,0,RSNA_41058,L-CC,YES,0.0,False
75,0,RSNA_41058,R-CC,YES,0.0,False
75,0,RSNA_41058,L-MLO,YES,0.0,False
75,0,RSNA_41058,R-MLO,YES,0.0,False
75,1,RSNA_41069,L-CC,YES,0.0,False
75,1,RSNA_41069,R-CC,YES,0.0,False
75,1,RSNA_41069,L-MLO,YES,0.0,False
75,1,RSNA_41069,R-MLO,YES,0.0,False
76,0,RSNA_41716,L-CC,YES,0.0,False
76,0,RSNA_41716,R-CC,YES,0.0,False
76,0,RSNA_41716,L-MLO,YES,0.0,False
76,0,RSNA_41716,R-MLO,YES,0.0,False
76,1,RSNA_41771,L-CC,YES,0.0,False
76,1,RSNA_41771,R-CC,YES,0.0,False
76,1,RSNA_41771,L-MLO,YES,0.0,False
76,1,RSNA_41771,R-MLO,YES,0.0,False
77,0,RSNA_4202,L-CC,YES,0.0,False
77,0,RSNA_4202,R-CC,YES,0.0,False
77,0,RSNA_4202,L-MLO,YES,0.0,False
77,0,RSNA_4202,R-MLO,YES,0.0,False
77,1,RSNA_4206,L-CC,YES,0.0,False
77,1,RSNA_4206,R-CC,YES,0.0,False
77,1,RSNA_4206,L-MLO,YES,0.0,False
77,1,RSNA_4206,R-MLO,YES,0.0,False
77,2,RSNA_42074,L-CC,YES,0.0,False
77,2,RSNA_42074,R-CC,YES,0.0,False
77,2,RSNA_42074,L-MLO,YES,0.0,False
77,2,RSNA_42074,R-MLO,YES,0.0,False
77,3,RSNA_421,L-CC,YES,0.0,False
77,3,RSNA_421,R-CC,YES,0.0,False
77,3,RSNA_421,L-MLO,YES,0.0,False
77,3,RSNA_421,R-MLO,YES,0.0,False
77,4,RSNA_42132,L-CC,YES,0.0,False
77,4,RSNA_42132,R-CC,YES,0.0,False
77,4,RSNA_42132,L-MLO,YES,0.0,False
77,4,RSNA_42132,R-MLO,YES,0.0,False
77,5,RSNA_42151,L-CC,YES,0.0,False
77,5,RSNA_42151,R-CC,YES,0.0,False
77,5,RSNA_42151,L-MLO,YES,0.0,False
77,5,RSNA_42151,R-MLO,YES,0.0,False
78,0,RSNA_42245,L-CC,YES,0.0,False
78,0,RSNA_42245,R-CC,YES,0.0,False
78,0,RSNA_42245,L-MLO,YES,0.0,False
78,0,RSNA_42245,R-MLO,YES,0.0,False
78,1,RSNA_4244,L-CC,YES,0.0,False
78,1,RSNA_4244,R-CC,YES,0.0,False
78,1,RSNA_4244,L-MLO,YES,0.0,False
78,1,RSNA_4244,R-MLO,YES,0.0,False
78,2,RSNA_42461,L-CC,YES,0.0,False
78,2,RSNA_42461,R-CC,YES,0.0,False
78,2,RSNA_42461,L-MLO,YES,0.0,False
78,2,RSNA_42461,R-MLO,YES,0.0,False
78,3,RSNA_42600,L-CC,YES,0.0,False
78,3,RSNA_42600,R-CC,YES,0.0,False
78,3,RSNA_42600,L-MLO,YES,0.0,False
78,3,RSNA_42600,R-MLO,YES,0.0,False
79,0,RSNA_42619,L-CC,YES,0.0,False
79,0,RSNA_42619,R-CC,YES,0.0,False
79,0,RSNA_42619,L-MLO,YES,0.0,False
79,0,RSNA_42619,R-MLO,YES,0.0,False
79,1,RSNA_42716,L-CC,YES,0.0,False
79,1,RSNA_42716,R-CC,YES,0.0,False
79,1,RSNA_42716,L-MLO,YES,0.0,False
79,1,RSNA_42716,R-MLO,YES,0.0,False
79,2,RSNA_43004,L-CC,YES,0.0,False
79,2,RSNA_43004,R-CC,YES,0.0,False
79,2,RSNA_43004,L-MLO,YES,0.0,False
79,2,RSNA_43004,R-MLO,YES,0.0,False
80,0,RSNA_43100,L-CC,YES,0.0,False
80,0,RSNA_43100,R-CC,YES,0.0,False
80,0,RSNA_43100,L-MLO,YES,0.0,False
80,0,RSNA_43100,R-MLO,YES,0.0,False
80,1,RSNA_43227,L-CC,YES,0.0,False
80,1,RSNA_43227,R-CC,YES,0.0,False
80,1,RSNA_43227,L-MLO,YES,0.0,False
80,1,RSNA_43227,R-MLO,YES,0.0,False
80,2,RSNA_43265,L-CC,YES,0.0,False
80,2,RSNA_43265,R-CC,YES,0.0,False
80,2,RSNA_43265,L-MLO,YES,0.0,False
80,2,RSNA_43265,R-MLO,YES,0.0,False
80,3,RSNA_43291,L-CC,YES,0.0,False
80,3,RSNA_43291,R-CC,YES,0.0,False
80,3,RSNA_43291,L-MLO,YES,0.0,False
80,3,RSNA_43291,R-MLO,YES,0.0,False
80,4,RSNA_43306,L-CC,YES,0.0,False
80,4,RSNA_43306,R-CC,YES,0.0,False
80,4,RSNA_43306,L-MLO,YES,0.0,False
80,4,RSNA_43306,R-MLO,YES,0.0,False
80,5,RSNA_43377,L-CC,YES,0.0,False
80,5,RSNA_43377,R-CC,YES,0.0,False
80,5,RSNA_43377,L-MLO,YES,0.0,False
80,5,RSNA_43377,R-MLO,YES,0.0,False
81,0,RSNA_4353,L-CC,YES,0.0,False
81,0,RSNA_4353,R-CC,YES,0.0,False
81,0,RSNA_4353,L-MLO,YES,0.0,False
81,0,RSNA_4353,R-MLO,YES,0.0,False
81,1,RSNA_43618,L-CC,YES,0.0,False
81,1,RSNA_43618,R-CC,YES,0.0,False
81,1,RSNA_43618,L-MLO,YES,0.0,False
81,1,RSNA_43618,R-MLO,YES,0.0,False
81,2,RSNA_43621,L-CC,YES,0.0,False
81,2,RSNA_43621,R-CC,YES,0.0,False
81,2,RSNA_43621,L-MLO,YES,0.0,False
81,2,RSNA_43621,R-MLO,YES,0.0,False
81,3,RSNA_43742,L-CC,YES,0.0,False
81,3,RSNA_43742,R-CC,YES,0.0,False
81,3,RSNA_43742,L-MLO,YES,0.0,False
81,3,RSNA_43742,R-MLO,YES,0.0,False
82,0,RSNA_43950,L-CC,YES,0.0,False
82,0,RSNA_43950,R-CC,YES,0.0,False
82,0,RSNA_43950,L-MLO,YES,0.0,False
82,0,RSNA_43950,R-MLO,YES,0.0,False
82,1,RSNA_44112,L-CC,YES,0.0,False
82,1,RSNA_44112,R-CC,YES,0.0,False
82,1,RSNA_44112,L-MLO,YES,0.0,False
82,1,RSNA_44112,R-MLO,YES,0.0,False
82,2,RSNA_44121,L-CC,YES,0.0,False
82,2,RSNA_44121,R-CC,YES,0.0,False
82,2,RSNA_44121,L-MLO,YES,0.0,False
82,2,RSNA_44121,R-MLO,YES,0.0,False
82,3,RSNA_44136,L-CC,YES,0.0,False
82,3,RSNA_44136,R-CC,YES,0.0,False
82,3,RSNA_44136,L-MLO,YES,0.0,False
82,3,RSNA_44136,R-MLO,YES,0.0,False
83,0,RSNA_44224,L-CC,YES,0.0,False
83,0,RSNA_44224,R-CC,YES,0.0,False
83,0,RSNA_44224,L-MLO,YES,0.0,False
83,0,RSNA_44224,R-MLO,YES,0.0,False
83,1,RSNA_44516,L-CC,YES,0.0,False
83,1,RSNA_44516,R-CC,YES,0.0,False
83,1,RSNA_44516,L-MLO,YES,0.0,False
83,1,RSNA_44516,R-MLO,YES,0.0,False
84,0,RSNA_44990,L-CC,YES,0.0,False
84,0,RSNA_44990,R-CC,YES,0.0,False
84,0,RSNA_44990,L-MLO,YES,0.0,False
84,0,RSNA_44990,R-MLO,YES,0.0,False
85,0,RSNA_45193,L-CC,YES,0.0,False
85,0,RSNA_45193,R-CC,YES,0.0,False
85,0,RSNA_45193,L-MLO,YES,0.0,False
85,0,RSNA_45193,R-MLO,YES,0.0,False
85,1,RSNA_45305,L-CC,YES,0.0,False
85,1,RSNA_45305,R-CC,YES,0.0,False
85,1,RSNA_45305,L-MLO,YES,0.0,False
85,1,RSNA_45305,R-MLO,YES,0.0,False
86,0,RSNA_45571,L-CC,YES,0.0,False
86,0,RSNA_45571,R-CC,YES,0.0,False
86,0,RSNA_45571,L-MLO,YES,0.0,False
86,0,RSNA_45571,R-MLO,YES,0.0,False
86,1,RSNA_45583,L-CC,YES,0.0,False
86,1,RSNA_45583,R-CC,YES,0.0,False
86,1,RSNA_45583,L-MLO,YES,0.0,False
86,1,RSNA_45583,R-MLO,YES,0.0,False
86,2,RSNA_45666,L-CC,YES,0.0,False
86,2,RSNA_45666,R-CC,YES,0.0,False
86,2,RSNA_45666,L-MLO,YES,0.0,False
86,2,RSNA_45666,R-MLO,YES,0.0,False
86,3,RSNA_45768,L-CC,YES,0.0,False
86,3,RSNA_45768,R-CC,YES,0.0,False
86,3,RSNA_45768,L-MLO,YES,0.0,False
86,3,RSNA_45768,R-MLO,YES,0.0,False
86,4,RSNA_45945,L-CC,YES,0.0,False
86,4,RSNA_45945,R-CC,YES,0.0,False
86,4,RSNA_45945,L-MLO,YES,0.0,False
86,4,RSNA_45945,R-MLO,YES,0.0,False
86,5,RSNA_4599,L-CC,YES,0.0,False
86,5,RSNA_4599,R-CC,YES,0.0,False
86,5,RSNA_4599,L-MLO,YES,0.0,False
86,5,RSNA_4599,R-MLO,YES,0.0,False
87,0,RSNA_4610,L-CC,YES,0.0,False
87,0,RSNA_4610,R-CC,YES,0.0,False
87,0,RSNA_4610,L-MLO,YES,0.0,False
87,0,RSNA_4610,R-MLO,YES,0.0,False
87,1,RSNA_46225,L-CC,YES,0.0,False
87,1,RSNA_46225,R-CC,YES,0.0,False
87,1,RSNA_46225,L-MLO,YES,0.0,False
87,1,RSNA_46225,R-MLO,YES,0.0,False
87,2,RSNA_46344,L-CC,YES,0.0,False
87,2,RSNA_46344,R-CC,YES,0.0,False
87,2,RSNA_46344,L-MLO,YES,0.0,False
87,2,RSNA_46344,R-MLO,YES,0.0,False
87,3,RSNA_46377,L-CC,YES,0.0,False
87,3,RSNA_46377,R-CC,YES,0.0,False
87,3,RSNA_46377,L-MLO,YES,0.0,False
87,3,RSNA_46377,R-MLO,YES,0.0,False
87,4,RSNA_46481,L-CC,YES,0.0,False
87,4,RSNA_46481,R-CC,YES,0.0,False
87,4,RSNA_46481,L-MLO,YES,0.0,False
87,4,RSNA_46481,R-MLO,YES,0.0,False
88,0,RSNA_46828,L-CC,YES,0.0,False
88,0,RSNA_46828,R-CC,YES,0.0,False
88,0,RSNA_46828,L-MLO,YES,0.0,False
88,0,RSNA_46828,R-MLO,YES,0.0,False
88,1,RSNA_46832,L-CC,YES,0.0,False
88,1,RSNA_46832,R-CC,YES,0.0,False
88,1,RSNA_46832,L-MLO,YES,0.0,False
88,1,RSNA_46832,R-MLO,YES,0.0,False
88,2,RSNA_46962,L-CC,YES,0.0,False
88,2,RSNA_46962,R-CC,YES,0.0,False
88,2,RSNA_46962,L-MLO,YES,0.0,False
88,2,RSNA_46962,R-MLO,YES,0.0,False
89,0,RSNA_46983,L-CC,YES,0.0,False
89,0,RSNA_46983,R-CC,YES,0.0,False
89,0,RSNA_46983,L-MLO,YES,0.0,False
89,0,RSNA_46983,R-MLO,YES,0.0,False
89,1,RSNA_47055,L-CC,YES,0.0,False
89,1,RSNA_47055,R-CC,YES,0.0,False
89,1,RSNA_47055,L-MLO,YES,0.0,False
89,1,RSNA_47055,R-MLO,YES,0.0,False
89,2,RSNA_47094,L-CC,YES,0.0,False
89,2,RSNA_47094,R-CC,YES,0.0,False
89,2,RSNA_47094,L-MLO,YES,0.0,False
89,2,RSNA_47094,R-MLO,YES,0.0,False
89,3,RSNA_47141,L-CC,YES,0.0,False
89,3,RSNA_47141,R-CC,YES,0.0,False
89,3,RSNA_47141,L-MLO,YES,0.0,False
89,3,RSNA_47141,R-MLO,YES,0.0,False
89,4,RSNA_47253,L-CC,YES,0.0,False
89,4,RSNA_47253,R-CC,YES,0.0,False
89,4,RSNA_47253,L-MLO,YES,0.0,False
89,4,RSNA_47253,R-MLO,YES,0.0,False
89,5,RSNA_47281,L-CC,YES,0.0,False
89,5,RSNA_47281,R-CC,YES,0.0,False
89,5,RSNA_47281,L-MLO,YES,0.0,False
89,5,RSNA_47281,R-MLO,YES,0.0,False
89,6,RSNA_47356,L-CC,YES,0.0,False
89,6,RSNA_47356,R-CC,YES,0.0,False
89,6,RSNA_47356,L-MLO,YES,0.0,False
89,6,RSNA_47356,R-MLO,YES,0.0,False
90,0,RSNA_47399,L-CC,YES,0.0,False
90,0,RSNA_47399,R-CC,YES,0.0,False
90,0,RSNA_47399,L-MLO,YES,0.0,False
90,0,RSNA_47399,R-MLO,YES,0.0,False
90,1,RSNA_47416,L-CC,YES,0.0,False
90,1,RSNA_47416,R-CC,YES,0.0,False
90,1,RSNA_47416,L-MLO,YES,0.0,False
90,1,RSNA_47416,R-MLO,YES,0.0,False
90,2,RSNA_47493,L-CC,YES,0.0,False
90,2,RSNA_47493,R-CC,YES,0.0,False
90,2,RSNA_47493,L-MLO,YES,0.0,False
90,2,RSNA_47493,R-MLO,YES,0.0,False
90,3,RSNA_47540,L-CC,YES,0.0,False
90,3,RSNA_47540,R-CC,YES,0.0,False
90,3,RSNA_47540,L-MLO,YES,0.0,False
90,3,RSNA_47540,R-MLO,YES,0.0,False
90,4,RSNA_47542,L-CC,YES,0.0,False
90,4,RSNA_47542,R-CC,YES,0.0,False
90,4,RSNA_47542,L-MLO,YES,0.0,False
90,4,RSNA_47542,R-MLO,YES,0.0,False
91,0,RSNA_47784,L-CC,YES,0.0,False
91,0,RSNA_47784,R-CC,YES,0.0,False
91,0,RSNA_47784,L-MLO,YES,0.0,False
91,0,RSNA_47784,R-MLO,YES,0.0,False
91,1,RSNA_47806,L-CC,YES,0.0,False
91,1,RSNA_47806,R-CC,YES,0.0,False
91,1,RSNA_47806,L-MLO,YES,0.0,False
91,1,RSNA_47806,R-MLO,YES,0.0,False
92,0,RSNA_48099,L-CC,YES,0.0,False
92,0,RSNA_48099,R-CC,YES,0.0,False
92,0,RSNA_48099,L-MLO,YES,0.0,False
92,0,RSNA_48099,R-MLO,YES,0.0,False
92,1,RSNA_48155,L-CC,YES,0.0,False
92,1,RSNA_48155,R-CC,YES,0.0,False
92,1,RSNA_48155,L-MLO,YES,0.0,False
92,1,RSNA_48155,R-MLO,YES,0.0,False
92,2,RSNA_48273,L-CC,YES,0.0,False
92,2,RSNA_48273,R-CC,YES,0.0,False
92,2,RSNA_48273,L-MLO,YES,0.0,False
92,2,RSNA_48273,R-MLO,YES,0.0,False
92,3,RSNA_48320,L-CC,YES,0.0,False
92,3,RSNA_48320,R-CC,YES,0.0,False
92,3,RSNA_48320,L-MLO,YES,0.0,False
92,3,RSNA_48320,R-MLO,YES,0.0,False
92,4,RSNA_48352,L-CC,YES,0.0,False
92,4,RSNA_48352,R-CC,YES,0.0,False
92,4,RSNA_48352,L-MLO,YES,0.0,False
92,4,RSNA_48352,R-MLO,YES,0.0,False
92,5,RSNA_48396,L-CC,YES,0.0,False
92,5,RSNA_48396,R-CC,YES,0.0,False
92,5,RSNA_48396,L-MLO,YES,0.0,False
92,5,RSNA_48396,R-MLO,YES,0.0,False
93,0,RSNA_48544,L-CC,YES,0.0,False
93,0,RSNA_48544,R-CC,YES,0.0,False
93,0,RSNA_48544,L-MLO,YES,0.0,False
93,0,RSNA_48544,R-MLO,YES,0.0,False
93,1,RSNA_48649,L-CC,YES,0.0,False
93,1,RSNA_48649,R-CC,YES,0.0,False
93,1,RSNA_48649,L-MLO,YES,0.0,False
93,1,RSNA_48649,R-MLO,YES,0.0,False
93,2,RSNA_4877,L-CC,YES,0.0,False
93,2,RSNA_4877,R-CC,YES,0.0,False
93,2,RSNA_4877,L-MLO,YES,0.0,False
93,2,RSNA_4877,R-MLO,YES,0.0,False
93,3,RSNA_48777,L-CC,YES,0.0,False
93,3,RSNA_48777,R-CC,YES,0.0,False
93,3,RSNA_48777,L-MLO,YES,0.0,False
93,3,RSNA_48777,R-MLO,YES,0.0,False
94,0,RSNA_48919,L-CC,YES,0.0,False
94,0,RSNA_48919,R-CC,YES,0.0,False
94,0,RSNA_48919,L-MLO,YES,0.0,False
94,0,RSNA_48919,R-MLO,YES,0.0,False
94,1,RSNA_49151,L-CC,YES,0.0,False
94,1,RSNA_49151,R-CC,YES,0.0,False
94,1,RSNA_49151,L-MLO,YES,0.0,False
94,1,RSNA_49151,R-MLO,YES,0.0,False
95,0,RSNA_49451,L-CC,YES,0.0,False
95,0,RSNA_49451,R-CC,YES,0.0,False
95,0,RSNA_49451,L-MLO,YES,0.0,False
95,0,RSNA_49451,R-MLO,YES,0.0,False
95,1,RSNA_49520,L-CC,YES,0.0,False
95,1,RSNA_49520,R-CC,YES,0.0,False
95,1,RSNA_49520,L-MLO,YES,0.0,False
95,1,RSNA_49520,R-MLO,YES,0.0,False
95,2,RSNA_49718,L-CC,YES,0.0,False
95,2,RSNA_49718,R-CC,YES,0.0,False
95,2,RSNA_49718,L-MLO,YES,0.0,False
95,2,RSNA_49718,R-MLO,YES,0.0,False
95,3,RSNA_49805,L-CC,YES,0.0,False
95,3,RSNA_49805,R-CC,YES,0.0,False
95,3,RSNA_49805,L-MLO,YES,0.0,False
95,3,RSNA_49805,R-MLO,YES,0.0,False
96,0,RSNA_49954,L-CC,YES,0.0,False
96,0,RSNA_49954,R-CC,YES,0.0,False
96,0,RSNA_49954,L-MLO,YES,0.0,False
96,0,RSNA_49954,R-MLO,YES,0.0,False
96,1,RSNA_50170,L-CC,YES,0.0,False
96,1,RSNA_50170,R-CC,YES,0.0,False
96,1,RSNA_50170,L-MLO,YES,0.0,False
96,1,RSNA_50170,R-MLO,YES,0.0,False
97,0,RSNA_50336,L-CC,YES,0.0,False
97,0,RSNA_50336,R-CC,YES,0.0,False
97,0,RSNA_50336,L-MLO,YES,0.0,False
97,0,RSNA_50336,R-MLO,YES,0.0,False
98,0,RSNA_50736,L-CC,YES,0.0,False
98,0,RSNA_50736,R-CC,YES,0.0,False
98,0,RSNA_50736,L-MLO,YES,0.0,False
98,0,RSNA_50736,R-MLO,YES,0.0,False
98,1,RSNA_50865,L-CC,YES,0.0,False
98,1,RSNA_50865,R-CC,YES,0.0,False
98,1,RSNA_50865,L-MLO,YES,0.0,False
98,1,RSNA_50865,R-MLO,YES,0.0,False
98,2,RSNA_50868,L-CC,YES,0.0,False
98,2,RSNA_50868,R-CC,YES,0.0,False
98,2,RSNA_50868,L-MLO,YES,0.0,False
98,2,RSNA_50868,R-MLO,YES,0.0,False
98,3,RSNA_50961,L-CC,YES,0.0,False
98,3,RSNA_50961,R-CC,YES,0.0,False
98,3,RSNA_50961,L-MLO,YES,0.0,False
98,3,RSNA_50961,R-MLO,YES,0.0,False
99,0,RSNA_51250,L-CC,YES,0.0,False
99,0,RSNA_51250,R-CC,YES,0.0,False
99,0,RSNA_51250,L-MLO,YES,0.0,False
99,0,RSNA_51250,R-MLO,YES,0.0,False
99,1,RSNA_51281,L-CC,YES,0.0,False
99,1,RSNA_51281,R-CC,YES,0.0,False
99,1,RSNA_51281,L-MLO,YES,0.0,False
99,1,RSNA_51281,R-MLO,YES,0.0,False
99,2,RSNA_51297,L-CC,YES,0.0,False
99,2,RSNA_51297,R-CC,YES,0.0,False
99,2,RSNA_51297,L-MLO,YES,0.0,False
99,2,RSNA_51297,R-MLO,YES,0.0,False
99,3,RSNA_51420,L-CC,YES,0.0,False
99,3,RSNA_51420,R-CC,YES,0.0,False
99,3,RSNA_51420,L-MLO,YES,0.0,False
99,3,RSNA_51420,R-MLO,YES,0.0,False
99,4,RSNA_51435,L-CC,YES,0.0,False
99,4,RSNA_51435,R-CC,YES,0.0,False
99,4,RSNA_51435,L-MLO,YES,0.0,False
99,4,RSNA_51435,R-MLO,YES,0.0,False
99,5,RSNA_51595,L-CC,YES,0.0,False
99,5,RSNA_51595,R-CC,YES,0.0,False
99,5,RSNA_51595,L-MLO,YES,0.0,False
99,5,RSNA_51595,R-MLO,YES,0.0,False
99,6,RSNA_51622,L-CC,YES,0.0,False
99,6,RSNA_51622,R-CC,YES,0.0,False
99,6,RSNA_51622,L-MLO,YES,0.0,False
99,6,RSNA_51622,R-MLO,YES,0.0,False
100,0,RSNA_51627,L-CC,YES,0.0,False
100,0,RSNA_51627,R-CC,YES,0.0,False
100,0,RSNA_51627,L-MLO,YES,0.0,False
100,0,RSNA_51627,R-MLO,YES,0.0,False
100,1,RSNA_51661,L-CC,YES,0.0,False
100,1,RSNA_51661,R-CC,YES,0.0,False
100,1,RSNA_51661,L-MLO,YES,0.0,False
100,1,RSNA_51661,R-MLO,YES,0.0,False
100,2,RSNA_51704,L-CC,YES,0.0,False
100,2,RSNA_51704,R-CC,YES,0.0,False
100,2,RSNA_51704,L-MLO,YES,0.0,False
100,2,RSNA_51704,R-MLO,YES,0.0,False
100,3,RSNA_51944,L-CC,YES,0.0,False
100,3,RSNA_51944,R-CC,YES,0.0,False
100,3,RSNA_51944,L-MLO,YES,0.0,False
100,3,RSNA_51944,R-MLO,YES,0.0,False
101,0,RSNA_52035,L-CC,YES,0.0,False
101,0,RSNA_52035,R-CC,YES,0.0,False
101,0,RSNA_52035,L-MLO,YES,0.0,False
101,0,RSNA_52035,R-MLO,YES,0.0,False
101,1,RSNA_52100,L-CC,YES,0.0,False
101,1,RSNA_52100,R-CC,YES,0.0,False
101,1,RSNA_52100,L-MLO,YES,0.0,False
101,1,RSNA_52100,R-MLO,YES,0.0,False
101,2,RSNA_52234,L-CC,YES,0.0,False
101,2,RSNA_52234,R-CC,YES,0.0,False
101,2,RSNA_52234,L-MLO,YES,0.0,False
101,2,RSNA_52234,R-MLO,YES,0.0,False
102,0,RSNA_52602,L-CC,YES,0.0,False
102,0,RSNA_52602,R-CC,YES,0.0,False
102,0,RSNA_52602,L-MLO,YES,0.0,False
102,0,RSNA_52602,R-MLO,YES,0.0,False
103,0,RSNA_53050,L-CC,YES,0.0,False
103,0,RSNA_53050,R-CC,YES,0.0,False
103,0,RSNA_53050,L-MLO,YES,0.0,False
103,0,RSNA_53050,R-MLO,YES,0.0,False
103,1,RSNA_53076,L-CC,YES,0.0,False
103,1,RSNA_53076,R-CC,YES,0.0,False
103,1,RSNA_53076,L-MLO,YES,0.0,False
103,1,RSNA_53076,R-MLO,YES,0.0,False
103,2,RSNA_5309,L-CC,YES,0.0,False
103,2,RSNA_5309,R-CC,YES,0.0,False
103,2,RSNA_5309,L-MLO,YES,0.0,False
103,2,RSNA_5309,R-MLO,YES,0.0,False
103,3,RSNA_53102,L-CC,YES,0.0,False
103,3,RSNA_53102,R-CC,YES,0.0,False
103,3,RSNA_53102,L-MLO,YES,0.0,False
103,3,RSNA_53102,R-MLO,YES,0.0,False
103,4,RSNA_53220,L-CC,YES,0.0,False
103,4,RSNA_53220,R-CC,YES,0.0,False
103,4,RSNA_53220,L-MLO,YES,0.0,False
103,4,RSNA_53220,R-MLO,YES,0.0,False
103,5,RSNA_53230,L-CC,YES,0.0,False
103,5,RSNA_53230,R-CC,YES,0.0,False
103,5,RSNA_53230,L-MLO,YES,0.0,False
103,5,RSNA_53230,R-MLO,YES,0.0,False
103,6,RSNA_53361,L-CC,YES,0.0,False
103,6,RSNA_53361,R-CC,YES,0.0,False
103,6,RSNA_53361,L-MLO,YES,0.0,False
103,6,RSNA_53361,R-MLO,YES,0.0,False
104,0,RSNA_53529,L-CC,YES,0.0,False
104,0,RSNA_53529,R-CC,YES,0.0,False
104,0,RSNA_53529,L-MLO,YES,0.0,False
104,0,RSNA_53529,R-MLO,YES,0.0,False
104,1,RSNA_53565,L-CC,YES,0.0,False
104,1,RSNA_53565,R-CC,YES,0.0,False
104,1,RSNA_53565,L-MLO,YES,0.0,False
104,1,RSNA_53565,R-MLO,YES,0.0,False
104,2,RSNA_53572,L-CC,YES,0.0,False
104,2,RSNA_53572,R-CC,YES,0.0,False
104,2,RSNA_53572,L-MLO,YES,0.0,False
104,2,RSNA_53572,R-MLO,YES,0.0,False
104,3,RSNA_53636,L-CC,YES,0.0,False
104,3,RSNA_53636,R-CC,YES,0.0,False
104,3,RSNA_53636,L-MLO,YES,0.0,False
104,3,RSNA_53636,R-MLO,YES,0.0,False
104,4,RSNA_53661,L-CC,YES,0.0,False
104,4,RSNA_53661,R-CC,YES,0.0,False
104,4,RSNA_53661,L-MLO,YES,0.0,False
104,4,RSNA_53661,R-MLO,YES,0.0,False
104,5,RSNA_53708,L-CC,YES,0.0,False
104,5,RSNA_53708,R-CC,YES,0.0,False
104,5,RSNA_53708,L-MLO,YES,0.0,False
104,5,RSNA_53708,R-MLO,YES,0.0,False
105,0,RSNA_53847,L-CC,YES,0.0,False
105,0,RSNA_53847,R-CC,YES,0.0,False
105,0,RSNA_53847,L-MLO,YES,0.0,False
105,0,RSNA_53847,R-MLO,YES,0.0,False
106,0,RSNA_54343,L-CC,YES,0.0,False
106,0,RSNA_54343,R-CC,YES,0.0,False
106,0,RSNA_54343,L-MLO,YES,0.0,False
106,0,RSNA_54343,R-MLO,YES,0.0,False
106,1,RSNA_54426,L-CC,YES,0.0,False
