chunk,position,study_id,model_view,original_horizontal_flip,original_distance_from_starting_side,original_distance_nonzero,counterfactual_horizontal_flip,counterfactual_distance_from_starting_side,counterfactual_distance_nonzero
66,12,RSNA_37193,R-CC,NO,0.0,False,,,
66,12,RSNA_37193,L-MLO,NO,0.0,False,,,
66,12,RSNA_37193,R-MLO,NO,0.0,False,,,
66,13,RSNA_37229,L-CC,NO,0.0,False,,,
66,13,RSNA_37229,R-CC,NO,0.0,False,,,
66,13,RSNA_37229,L-MLO,NO,0.0,False,,,
66,13,RSNA_37229,R-MLO,NO,0.0,False,,,
66,14,RSNA_3723,L-CC,NO,0.0,False,,,
66,14,RSNA_3723,R-CC,NO,0.0,False,,,
66,14,RSNA_3723,L-MLO,NO,0.0,False,,,
66,14,RSNA_3723,R-MLO,NO,0.0,False,,,
66,15,RSNA_37243,L-CC,NO,1708.0,True,YES,0.0,False
66,15,RSNA_37243,R-CC,NO,1023.0,True,YES,0.0,False
66,15,RSNA_37243,L-MLO,NO,1394.0,True,YES,0.0,False
66,15,RSNA_37243,R-MLO,NO,812.0,True,YES,0.0,False
66,16,RSNA_37273,L-CC,NO,1304.0,True,YES,0.0,False
66,16,RSNA_37273,R-CC,NO,1329.0,True,YES,0.0,False
66,16,RSNA_37273,L-MLO,NO,1272.0,True,YES,0.0,False
66,16,RSNA_37273,R-MLO,NO,1219.0,True,YES,0.0,False
66,17,RSNA_37278,L-CC,NO,0.0,False,,,
66,17,RSNA_37278,R-CC,NO,0.0,False,,,
66,17,RSNA_37278,L-MLO,NO,0.0,False,,,
66,17,RSNA_37278,R-MLO,NO,0.0,False,,,
66,18,RSNA_37281,L-CC,NO,0.0,False,,,
66,18,RSNA_37281,R-CC,NO,0.0,False,,,
66,18,RSNA_37281,L-MLO,NO,0.0,False,,,
66,18,RSNA_37281,R-MLO,NO,0.0,False,,,
66,19,RSNA_37283,L-CC,NO,0.0,False,,,
66,19,RSNA_37283,R-CC,NO,0.0,False,,,
66,19,RSNA_37283,L-MLO,NO,0.0,False,,,
66,19,RSNA_37283,R-MLO,NO,0.0,False,,,
66,20,RSNA_37361,L-CC,NO,0.0,False,,,
66,20,RSNA_37361,R-CC,NO,0.0,False,,,
66,20,RSNA_37361,L-MLO,NO,0.0,False,,,
66,20,RSNA_37361,R-MLO,NO,0.0,False,,,
66,21,RSNA_37369,L-CC,NO,1173.0,True,YES,0.0,False
66,21,RSNA_37369,R-CC,NO,1266.0,True,YES,0.0,False
66,21,RSNA_37369,L-MLO,NO,1009.0,True,YES,0.0,False
66,21,RSNA_37369,R-MLO,NO,1054.0,True,YES,0.0,False
66,22,RSNA_374,L-CC,NO,0.0,False,,,
66,22,RSNA_374,R-CC,NO,0.0,False,,,
66,22,RSNA_374,L-MLO,NO,0.0,False,,,
66,22,RSNA_374,R-MLO,NO,0.0,False,,,
66,23,RSNA_37402,L-CC,NO,0.0,False,,,
66,23,RSNA_37402,R-CC,NO,0.0,False,,,
66,23,RSNA_37402,L-MLO,NO,0.0,False,,,
66,23,RSNA_37402,R-MLO,NO,0.0,False,,,
66,24,RSNA_37408,L-CC,NO,0.0,False,,,
66,24,RSNA_37408,R-CC,NO,0.0,False,,,
66,24,RSNA_37408,L-MLO,NO,0.0,False,,,
66,24,RSNA_37408,R-MLO,NO,0.0,False,,,
67,0,RSNA_37416,L-CC,NO,1467.0,True,YES,0.0,False
67,0,RSNA_37416,R-CC,NO,1482.0,True,YES,0.0,False
67,0,RSNA_37416,L-MLO,NO,1204.0,True,YES,0.0,False
67,0,RSNA_37416,R-MLO,NO,1356.0,True,YES,0.0,False
67,1,RSNA_37458,L-CC,NO,1173.0,True,YES,0.0,False
67,1,RSNA_37458,R-CC,NO,1205.0,True,YES,0.0,False
67,1,RSNA_37458,L-MLO,NO,981.0,True,YES,0.0,False
67,1,RSNA_37458,R-MLO,NO,1219.0,True,YES,0.0,False
67,2,RSNA_37477,L-CC,NO,0.0,False,,,
67,2,RSNA_37477,R-CC,NO,0.0,False,,,
67,2,RSNA_37477,L-MLO,NO,0.0,False,,,
67,2,RSNA_37477,R-MLO,NO,0.0,False,,,
67,3,RSNA_37481,L-CC,NO,0.0,False,,,
67,3,RSNA_37481,R-CC,NO,0.0,False,,,
67,3,RSNA_37481,L-MLO,NO,0.0,False,,,
67,3,RSNA_37481,R-MLO,NO,0.0,False,,,
67,4,RSNA_37484,L-CC,NO,2071.0,True,YES,0.0,False
67,4,RSNA_37484,R-CC,NO,1310.0,True,YES,0.0,False
67,4,RSNA_37484,L-MLO,NO,1817.0,True,YES,0.0,False
67,4,RSNA_37484,R-MLO,NO,1119.0,True,YES,0.0,False
67,5,RSNA_37573,L-CC,NO,0.0,False,,,
67,5,RSNA_37573,R-CC,NO,0.0,False,,,
67,5,RSNA_37573,L-MLO,NO,0.0,False,,,
67,5,RSNA_37573,R-MLO,NO,0.0,False,,,
67,6,RSNA_37579,L-CC,NO,0.0,False,,,
67,6,RSNA_37579,R-CC,NO,0.0,False,,,
67,6,RSNA_37579,L-MLO,NO,0.0,False,,,
67,6,RSNA_37579,R-MLO,NO,0.0,False,,,
67,7,RSNA_37583,L-CC,NO,0.0,False,,,
67,7,RSNA_37583,R-CC,NO,0.0,False,,,
67,7,RSNA_37583,L-MLO,NO,0.0,False,,,
67,7,RSNA_37583,R-MLO,NO,0.0,False,,,
67,8,RSNA_37654,L-CC,NO,0.0,False,,,
67,8,RSNA_37654,R-CC,NO,0.0,False,,,
67,8,RSNA_37654,L-MLO,NO,0.0,False,,,
67,8,RSNA_37654,R-MLO,NO,0.0,False,,,
67,9,RSNA_37721,L-CC,NO,1576.0,True,YES,0.0,False
67,9,RSNA_37721,R-CC,NO,1678.0,True,YES,0.0,False
67,9,RSNA_37721,L-MLO,NO,1410.0,True,YES,0.0,False
67,9,RSNA_37721,R-MLO,NO,1535.0,True,YES,0.0,False
67,10,RSNA_37746,L-CC,NO,0.0,False,,,
67,10,RSNA_37746,R-CC,NO,0.0,False,,,
67,10,RSNA_37746,L-MLO,NO,0.0,False,,,
67,10,RSNA_37746,R-MLO,NO,0.0,False,,,
67,11,RSNA_37748,L-CC,NO,0.0,False,,,
67,11,RSNA_37748,R-CC,NO,0.0,False,,,
67,11,RSNA_37748,L-MLO,NO,0.0,False,,,
67,11,RSNA_37748,R-MLO,NO,0.0,False,,,
67,12,RSNA_3777,L-CC,NO,0.0,False,,,
67,12,RSNA_3777,R-CC,NO,0.0,False,,,
67,12,RSNA_3777,L-MLO,NO,0.0,False,,,
67,12,RSNA_3777,R-MLO,NO,0.0,False,,,
67,13,RSNA_37774,L-CC,NO,0.0,False,,,
67,13,RSNA_37774,R-CC,NO,0.0,False,,,
67,13,RSNA_37774,L-MLO,NO,0.0,False,,,
67,13,RSNA_37774,R-MLO,NO,0.0,False,,,
67,14,RSNA_3778,L-CC,NO,0.0,False,,,
67,14,RSNA_3778,R-CC,NO,0.0,False,,,
67,14,RSNA_3778,L-MLO,NO,0.0,False,,,
67,14,RSNA_3778,R-MLO,NO,0.0,False,,,
67,15,RSNA_37796,L-CC,NO,0.0,False,,,
67,15,RSNA_37796,R-CC,NO,0.0,False,,,
67,15,RSNA_37796,L-MLO,NO,0.0,False,,,
67,15,RSNA_37796,R-MLO,NO,0.0,False,,,
67,16,RSNA_37808,L-CC,NO,1311.0,True,YES,0.0,False
67,16,RSNA_37808,R-CC,NO,1588.0,True,YES,0.0,False
67,16,RSNA_37808,L-MLO,NO,1150.0,True,YES,0.0,False
67,16,RSNA_37808,R-MLO,NO,1254.0,True,YES,0.0,False
67,17,RSNA_37836,L-CC,NO,1554.0,True,YES,0.0,False
67,17,RSNA_37836,R-CC,NO,1537.0,True,YES,0.0,False
67,17,RSNA_37836,L-MLO,NO,1482.0,True,YES,0.0,False
67,17,RSNA_37836,R-MLO,NO,1259.0,True,YES,0.0,False
67,18,RSNA_37877,L-CC,NO,0.0,False,,,
67,18,RSNA_37877,R-CC,NO,0.0,False,,,
67,18,RSNA_37877,L-MLO,NO,0.0,False,,,
67,18,RSNA_37877,R-MLO,NO,0.0,False,,,
67,19,RSNA_37927,L-CC,NO,0.0,False,,,
67,19,RSNA_37927,R-CC,NO,0.0,False,,,
67,19,RSNA_37927,L-MLO,NO,0.0,False,,,
67,19,RSNA_37927,R-MLO,NO,0.0,False,,,
67,20,RSNA_37931,L-CC,NO,1451.0,True,YES,0.0,False
67,20,RSNA_37931,R-CC,NO,1596.0,True,YES,0.0,False
67,20,RSNA_37931,L-MLO,NO,870.0,True,YES,0.0,False
67,20,RSNA_37931,R-MLO,NO,845.0,True,YES,0.0,False
67,21,RSNA_3794,L-CC,NO,0.0,False,,,
67,21,RSNA_3794,R-CC,NO,0.0,False,,,
67,21,RSNA_3794,L-MLO,NO,0.0,False,,,
67,21,RSNA_3794,R-MLO,NO,0.0,False,,,
67,22,RSNA_37949,L-CC,NO,0.0,False,,,
67,22,RSNA_37949,R-CC,NO,0.0,False,,,
67,22,RSNA_37949,L-MLO,NO,0.0,False,,,
67,22,RSNA_37949,R-MLO,NO,0.0,False,,,
67,23,RSNA_37993,L-CC,NO,0.0,False,,,
67,23,RSNA_37993,R-CC,NO,0.0,False,,,
67,23,RSNA_37993,L-MLO,NO,0.0,False,,,
67,23,RSNA_37993,R-MLO,NO,0.0,False,,,
67,24,RSNA_38021,L-CC,NO,0.0,False,,,
67,24,RSNA_38021,R-CC,NO,0.0,False,,,
67,24,RSNA_38021,L-MLO,NO,0.0,False,,,
67,24,RSNA_38021,R-MLO,NO,0.0,False,,,
68,0,RSNA_3807,L-CC,NO,0.0,False,,,
68,0,RSNA_3807,R-CC,NO,0.0,False,,,
68,0,RSNA_3807,L-MLO,NO,0.0,False,,,
68,0,RSNA_3807,R-MLO,NO,0.0,False,,,
68,1,RSNA_38080,L-CC,NO,0.0,False,,,
68,1,RSNA_38080,R-CC,NO,0.0,False,,,
68,1,RSNA_38080,L-MLO,NO,0.0,False,,,
68,1,RSNA_38080,R-MLO,NO,0.0,False,,,
68,2,RSNA_38088,L-CC,NO,0.0,False,,,
68,2,RSNA_38088,R-CC,NO,0.0,False,,,
68,2,RSNA_38088,L-MLO,NO,0.0,False,,,
68,2,RSNA_38088,R-MLO,NO,0.0,False,,,
68,3,RSNA_38102,L-CC,NO,0.0,False,,,
68,3,RSNA_38102,R-CC,NO,0.0,False,,,
68,3,RSNA_38102,L-MLO,NO,0.0,False,,,
68,3,RSNA_38102,R-MLO,NO,0.0,False,,,
68,4,RSNA_38111,L-CC,NO,0.0,False,,,
68,4,RSNA_38111,R-CC,NO,0.0,False,,,
68,4,RSNA_38111,L-MLO,NO,0.0,False,,,
68,4,RSNA_38111,R-MLO,NO,0.0,False,,,
68,5,RSNA_38116,L-CC,NO,0.0,False,,,
68,5,RSNA_38116,R-CC,NO,0.0,False,,,
68,5,RSNA_38116,L-MLO,NO,0.0,False,,,
68,5,RSNA_38116,R-MLO,NO,0.0,False,,,
68,6,RSNA_38139,L-CC,NO,1282.0,True,YES,0.0,False
68,6,RSNA_38139,R-CC,NO,1303.0,True,YES,0.0,False
68,6,RSNA_38139,L-MLO,NO,1065.0,True,YES,0.0,False
68,6,RSNA_38139,R-MLO,NO,1108.0,True,YES,0.0,False
68,7,RSNA_38144,L-CC,NO,0.0,False,,,
68,7,RSNA_38144,R-CC,NO,0.0,False,,,
68,7,RSNA_38144,L-MLO,NO,0.0,False,,,
68,7,RSNA_38144,R-MLO,NO,0.0,False,,,
68,8,RSNA_38149,L-CC,NO,0.0,False,,,
68,8,RSNA_38149,R-CC,NO,0.0,False,,,
68,8,RSNA_38149,L-MLO,NO,0.0,False,,,
68,8,RSNA_38149,R-MLO,NO,0.0,False,,,
68,9,RSNA_38188,L-CC,NO,0.0,False,,,
68,9,RSNA_38188,R-CC,NO,0.0,False,,,
68,9,RSNA_38188,L-MLO,NO,0.0,False,,,
68,9,RSNA_38188,R-MLO,NO,0.0,False,,,
68,10,RSNA_38234,L-CC,NO,0.0,False,,,
68,10,RSNA_38234,R-CC,NO,0.0,False,,,
68,10,RSNA_38234,L-MLO,NO,0.0,False,,,
68,10,RSNA_38234,R-MLO,NO,0.0,False,,,
68,11,RSNA_38235,L-CC,NO,0.0,False,,,
68,11,RSNA_38235,R-CC,NO,0.0,False,,,
68,11,RSNA_38235,L-MLO,NO,0.0,False,,,
68,11,RSNA_38235,R-MLO,NO,0.0,False,,,
68,12,RSNA_38261,L-CC,NO,0.0,False,,,
68,12,RSNA_38261,R-CC,NO,0.0,False,,,
68,12,RSNA_38261,L-MLO,NO,0.0,False,,,
68,12,RSNA_38261,R-MLO,NO,0.0,False,,,
68,13,RSNA_38294,L-CC,NO,0.0,False,,,
68,13,RSNA_38294,R-CC,NO,0.0,False,,,
68,13,RSNA_38294,L-MLO,NO,0.0,False,,,
68,13,RSNA_38294,R-MLO,NO,0.0,False,,,
68,14,RSNA_3832,L-CC,NO,0.0,False,,,
68,14,RSNA_3832,R-CC,NO,0.0,False,,,
68,14,RSNA_3832,L-MLO,NO,0.0,False,,,
68,14,RSNA_3832,R-MLO,NO,0.0,False,,,
68,15,RSNA_38342,L-CC,NO,1768.0,True,YES,0.0,False
68,15,RSNA_38342,R-CC,NO,1792.0,True,YES,0.0,False
68,15,RSNA_38342,L-MLO,NO,1659.0,True,YES,0.0,False
68,15,RSNA_38342,R-MLO,NO,1606.0,True,YES,0.0,False
68,16,RSNA_38351,L-CC,NO,0.0,False,,,
68,16,RSNA_38351,R-CC,NO,0.0,False,,,
68,16,RSNA_38351,L-MLO,NO,0.0,False,,,
68,16,RSNA_38351,R-MLO,NO,0.0,False,,,
68,17,RSNA_38355,L-CC,NO,0.0,False,,,
68,17,RSNA_38355,R-CC,NO,0.0,False,,,
68,17,RSNA_38355,L-MLO,NO,0.0,False,,,
68,17,RSNA_38355,R-MLO,NO,0.0,False,,,
68,18,RSNA_38362,L-CC,NO,0.0,False,,,
68,18,RSNA_38362,R-CC,NO,0.0,False,,,
68,18,RSNA_38362,L-MLO,NO,0.0,False,,,
68,18,RSNA_38362,R-MLO,NO,0.0,False,,,
68,19,RSNA_38381,L-CC,NO,0.0,False,,,
68,19,RSNA_38381,R-CC,NO,0.0,False,,,
68,19,RSNA_38381,L-MLO,NO,0.0,False,,,
68,19,RSNA_38381,R-MLO,NO,0.0,False,,,
68,20,RSNA_38426,L-CC,NO,0.0,False,,,
68,20,RSNA_38426,R-CC,NO,0.0,False,,,
68,20,RSNA_38426,L-MLO,NO,0.0,False,,,
68,20,RSNA_38426,R-MLO,NO,0.0,False,,,
68,21,RSNA_38427,L-CC,NO,773.0,True,YES,0.0,False
68,21,RSNA_38427,R-CC,NO,923.0,True,YES,0.0,False
68,21,RSNA_38427,L-MLO,NO,828.0,True,YES,0.0,False
68,21,RSNA_38427,R-MLO,NO,843.0,True,YES,0.0,False
68,22,RSNA_38440,L-CC,NO,0.0,False,,,
68,22,RSNA_38440,R-CC,NO,0.0,False,,,
68,22,RSNA_38440,L-MLO,NO,0.0,False,,,
68,22,RSNA_38440,R-MLO,NO,0.0,False,,,
68,23,RSNA_38442,L-CC,NO,0.0,False,,,
68,23,RSNA_38442,R-CC,NO,0.0,False,,,
68,23,RSNA_38442,L-MLO,NO,0.0,False,,,
68,23,RSNA_38442,R-MLO,NO,0.0,False,,,
68,24,RSNA_38450,L-CC,NO,0.0,False,,,
68,24,RSNA_38450,R-CC,NO,0.0,False,,,
68,24,RSNA_38450,L-MLO,NO,0.0,False,,,
68,24,RSNA_38450,R-MLO,NO,0.0,False,,,
69,0,RSNA_38459,L-CC,NO,0.0,False,,,
69,0,RSNA_38459,R-CC,NO,0.0,False,,,
69,0,RSNA_38459,L-MLO,NO,0.0,False,,,
69,0,RSNA_38459,R-MLO,NO,0.0,False,,,
69,1,RSNA_38466,L-CC,NO,0.0,False,,,
69,1,RSNA_38466,R-CC,NO,0.0,False,,,
69,1,RSNA_38466,L-MLO,NO,0.0,False,,,
69,1,RSNA_38466,R-MLO,NO,0.0,False,,,
69,2,RSNA_38470,L-CC,NO,0.0,False,,,
69,2,RSNA_38470,R-CC,NO,0.0,False,,,
69,2,RSNA_38470,L-MLO,NO,0.0,False,,,
69,2,RSNA_38470,R-MLO,NO,0.0,False,,,
69,3,RSNA_38504,L-CC,NO,0.0,False,,,
69,3,RSNA_38504,R-CC,NO,0.0,False,,,
69,3,RSNA_38504,L-MLO,NO,212.0,True,,,
69,3,RSNA_38504,R-MLO,NO,66.0,True,,,
69,4,RSNA_38506,L-CC,NO,0.0,False,,,
69,4,RSNA_38506,R-CC,NO,0.0,False,,,
69,4,RSNA_38506,L-MLO,NO,0.0,False,,,
69,4,RSNA_38506,R-MLO,NO,0.0,False,,,
69,5,RSNA_38535,L-CC,NO,819.0,True,YES,0.0,False
69,5,RSNA_38535,R-CC,NO,650.0,True,YES,0.0,False
69,5,RSNA_38535,L-MLO,NO,682.0,True,YES,0.0,False
69,5,RSNA_38535,R-MLO,NO,669.0,True,YES,0.0,False
69,6,RSNA_38537,L-CC,NO,0.0,False,,,
69,6,RSNA_38537,R-CC,NO,0.0,False,,,
69,6,RSNA_38537,L-MLO,NO,0.0,False,,,
69,6,RSNA_38537,R-MLO,NO,0.0,False,,,
69,7,RSNA_38542,L-CC,NO,0.0,False,,,
69,7,RSNA_38542,R-CC,NO,0.0,False,,,
69,7,RSNA_38542,L-MLO,NO,0.0,False,,,
69,7,RSNA_38542,R-MLO,NO,0.0,False,,,
69,8,RSNA_38558,L-CC,NO,0.0,False,,,
69,8,RSNA_38558,R-CC,NO,0.0,False,,,
69,8,RSNA_38558,L-MLO,NO,0.0,False,,,
69,8,RSNA_38558,R-MLO,NO,0.0,False,,,
69,9,RSNA_38569,L-CC,NO,0.0,False,,,
69,9,RSNA_38569,R-CC,NO,0.0,False,,,
69,9,RSNA_38569,L-MLO,NO,0.0,False,,,
69,9,RSNA_38569,R-MLO,NO,0.0,False,,,
69,10,RSNA_38571,L-CC,NO,1489.0,True,YES,0.0,False
69,10,RSNA_38571,R-CC,NO,1870.0,True,YES,0.0,False
69,10,RSNA_38571,L-MLO,NO,1429.0,True,YES,0.0,False
69,10,RSNA_38571,R-MLO,NO,1622.0,True,YES,0.0,False
69,11,RSNA_38605,L-CC,NO,0.0,False,,,
69,11,RSNA_38605,R-CC,NO,0.0,False,,,
69,11,RSNA_38605,L-MLO,NO,0.0,False,,,
69,11,RSNA_38605,R-MLO,NO,0.0,False,,,
69,12,RSNA_38627,L-CC,NO,0.0,False,,,
69,12,RSNA_38627,R-CC,NO,0.0,False,,,
69,12,RSNA_38627,L-MLO,NO,0.0,False,,,
69,12,RSNA_38627,R-MLO,NO,0.0,False,,,
69,13,RSNA_38647,L-CC,NO,1362.0,True,YES,0.0,False
69,13,RSNA_38647,R-CC,NO,1623.0,True,YES,0.0,False
69,13,RSNA_38647,L-MLO,NO,1359.0,True,YES,0.0,False
69,13,RSNA_38647,R-MLO,NO,1609.0,True,YES,0.0,False
69,14,RSNA_38667,L-CC,NO,0.0,False,,,
69,14,RSNA_38667,R-CC,NO,0.0,False,,,
69,14,RSNA_38667,L-MLO,NO,0.0,False,,,
69,14,RSNA_38667,R-MLO,NO,0.0,False,,,
69,15,RSNA_38669,L-CC,NO,1569.0,True,YES,0.0,False
69,15,RSNA_38669,R-CC,NO,1467.0,True,YES,0.0,False
69,15,RSNA_38669,L-MLO,NO,1455.0,True,YES,0.0,False
69,15,RSNA_38669,R-MLO,NO,1642.0,True,YES,0.0,False
69,16,RSNA_38702,L-CC,NO,0.0,False,,,
69,16,RSNA_38702,R-CC,NO,0.0,False,,,
69,16,RSNA_38702,L-MLO,NO,0.0,False,,,
69,16,RSNA_38702,R-MLO,NO,0.0,False,,,
69,17,RSNA_38710,L-CC,NO,0.0,False,,,
69,17,RSNA_38710,R-CC,NO,0.0,False,,,
69,17,RSNA_38710,L-MLO,NO,0.0,False,,,
69,17,RSNA_38710,R-MLO,NO,0.0,False,,,
69,18,RSNA_38752,L-CC,NO,0.0,False,,,
69,18,RSNA_38752,R-CC,NO,0.0,False,,,
69,18,RSNA_38752,L-MLO,NO,0.0,False,,,
69,18,RSNA_38752,R-MLO,NO,0.0,False,,,
69,19,RSNA_38764,L-CC,NO,0.0,False,,,
69,19,RSNA_38764,R-CC,NO,0.0,False,,,
69,19,RSNA_38764,L-MLO,NO,0.0,False,,,
69,19,RSNA_38764,R-MLO,NO,0.0,False,,,
69,20,RSNA_38784,L-CC,NO,0.0,False,,,
69,20,RSNA_38784,R-CC,NO,0.0,False,,,
69,20,RSNA_38784,L-MLO,NO,0.0,False,,,
69,20,RSNA_38784,R-MLO,NO,0.0,False,,,
69,21,RSNA_38816,L-CC,NO,0.0,False,,,
69,21,RSNA_38816,R-CC,NO,0.0,False,,,
69,21,RSNA_38816,L-MLO,NO,0.0,False,,,
69,21,RSNA_38816,R-MLO,NO,0.0,False,,,
69,22,RSNA_38836,L-CC,NO,0.0,False,,,
69,22,RSNA_38836,R-CC,NO,0.0,False,,,
69,22,RSNA_38836,L-MLO,NO,0.0,False,,,
69,22,RSNA_38836,R-MLO,NO,0.0,False,,,
69,23,RSNA_38838,L-CC,NO,0.0,False,,,
69,23,RSNA_38838,R-CC,NO,0.0,False,,,
69,23,RSNA_38838,L-MLO,NO,0.0,False,,,
69,23,RSNA_38838,R-MLO,NO,0.0,False,,,
69,24,RSNA_38841,L-CC,NO,0.0,False,,,
69,24,RSNA_38841,R-CC,NO,0.0,False,,,
69,24,RSNA_38841,L-MLO,NO,0.0,False,,,
69,24,RSNA_38841,R-MLO,NO,0.0,False,,,
70,0,RSNA_38848,L-CC,NO,1530.0,True,YES,0.0,False
70,0,RSNA_38848,R-CC,NO,1529.0,True,YES,0.0,False
70,0,RSNA_38848,L-MLO,NO,1384.0,True,YES,0.0,False
70,0,RSNA_38848,R-MLO,NO,1316.0,True,YES,0.0,False
70,1,RSNA_38851,L-CC,NO,0.0,False,,,
70,1,RSNA_38851,R-CC,NO,0.0,False,,,
70,1,RSNA_38851,L-MLO,NO,0.0,False,,,
70,1,RSNA_38851,R-MLO,NO,0.0,False,,,
70,2,RSNA_38857,L-CC,NO,0.0,False,,,
70,2,RSNA_38857,R-CC,NO,0.0,False,,,
70,2,RSNA_38857,L-MLO,NO,0.0,False,,,
70,2,RSNA_38857,R-MLO,NO,0.0,False,,,
70,3,RSNA_38859,L-CC,NO,0.0,False,,,
70,3,RSNA_38859,R-CC,NO,0.0,False,,,
70,3,RSNA_38859,L-MLO,NO,0.0,False,,,
70,3,RSNA_38859,R-MLO,NO,0.0,False,,,
70,4,RSNA_38876,L-CC,NO,0.0,False,,,
70,4,RSNA_38876,R-CC,NO,0.0,False,,,
70,4,RSNA_38876,L-MLO,NO,0.0,False,,,
70,4,RSNA_38876,R-MLO,NO,0.0,False,,,
70,5,RSNA_38889,L-CC,NO,0.0,False,,,
70,5,RSNA_38889,R-CC,NO,0.0,False,,,
70,5,RSNA_38889,L-MLO,NO,0.0,False,,,
70,5,RSNA_38889,R-MLO,NO,0.0,False,,,
70,6,RSNA_38909,L-CC,NO,0.0,False,,,
70,6,RSNA_38909,R-CC,NO,0.0,False,,,
70,6,RSNA_38909,L-MLO,NO,0.0,False,,,
70,6,RSNA_38909,R-MLO,NO,0.0,False,,,
70,7,RSNA_38945,L-CC,NO,0.0,False,,,
70,7,RSNA_38945,R-CC,NO,0.0,False,,,
70,7,RSNA_38945,L-MLO,NO,0.0,False,,,
70,7,RSNA_38945,R-MLO,NO,0.0,False,,,
70,8,RSNA_38946,L-CC,NO,0.0,False,,,
70,8,RSNA_38946,R-CC,NO,0.0,False,,,
70,8,RSNA_38946,L-MLO,NO,0.0,False,,,
70,8,RSNA_38946,R-MLO,NO,0.0,False,,,
70,9,RSNA_3895,L-CC,NO,0.0,False,,,
70,9,RSNA_3895,R-CC,NO,0.0,False,,,
70,9,RSNA_3895,L-MLO,NO,0.0,False,,,
70,9,RSNA_3895,R-MLO,NO,0.0,False,,,
70,10,RSNA_38956,L-CC,NO,0.0,False,,,
70,10,RSNA_38956,R-CC,NO,0.0,False,,,
70,10,RSNA_38956,L-MLO,NO,0.0,False,,,
70,10,RSNA_38956,R-MLO,NO,0.0,False,,,
70,11,RSNA_38958,L-CC,NO,0.0,False,,,
70,11,RSNA_38958,R-CC,NO,0.0,False,,,
70,11,RSNA_38958,L-MLO,NO,0.0,False,,,
70,11,RSNA_38958,R-MLO,NO,0.0,False,,,
70,12,RSNA_38976,L-CC,NO,1182.0,True,YES,0.0,False
70,12,RSNA_38976,R-CC,NO,1239.0,True,YES,0.0,False
70,12,RSNA_38976,L-MLO,NO,1069.0,True,YES,0.0,False
70,12,RSNA_38976,R-MLO,NO,952.0,True,YES,0.0,False
70,13,RSNA_38981,L-CC,NO,0.0,False,,,
70,13,RSNA_38981,R-CC,NO,0.0,False,,,
70,13,RSNA_38981,L-MLO,NO,0.0,False,,,
70,13,RSNA_38981,R-MLO,NO,0.0,False,,,
70,14,RSNA_39029,L-CC,NO,0.0,False,,,
70,14,RSNA_39029,R-CC,NO,0.0,False,,,
70,14,RSNA_39029,L-MLO,NO,0.0,False,,,
70,14,RSNA_39029,R-MLO,NO,0.0,False,,,
70,15,RSNA_39037,L-CC,NO,1474.0,True,YES,0.0,False
70,15,RSNA_39037,R-CC,NO,1443.0,True,YES,0.0,False
70,15,RSNA_39037,L-MLO,NO,1240.0,True,YES,0.0,False
70,15,RSNA_39037,R-MLO,NO,1257.0,True,YES,0.0,False
70,16,RSNA_39060,L-CC,NO,0.0,False,,,
70,16,RSNA_39060,R-CC,NO,0.0,False,,,
70,16,RSNA_39060,L-MLO,NO,0.0,False,,,
70,16,RSNA_39060,R-MLO,NO,0.0,False,,,
70,17,RSNA_39071,L-CC,NO,0.0,False,,,
70,17,RSNA_39071,R-CC,NO,0.0,False,,,
70,17,RSNA_39071,L-MLO,NO,0.0,False,,,
70,17,RSNA_39071,R-MLO,NO,0.0,False,,,
70,18,RSNA_39091,L-CC,NO,0.0,False,,,
70,18,RSNA_39091,R-CC,NO,0.0,False,,,
70,18,RSNA_39091,L-MLO,NO,0.0,False,,,
70,18,RSNA_39091,R-MLO,NO,0.0,False,,,
70,19,RSNA_39108,L-CC,NO,0.0,False,,,
70,19,RSNA_39108,R-CC,NO,0.0,False,,,
70,19,RSNA_39108,L-MLO,NO,0.0,False,,,
70,19,RSNA_39108,R-MLO,NO,0.0,False,,,
70,20,RSNA_39117,L-CC,NO,0.0,False,,,
70,20,RSNA_39117,R-CC,NO,0.0,False,,,
70,20,RSNA_39117,L-MLO,NO,0.0,False,,,
70,20,RSNA_39117,R-MLO,NO,0.0,False,,,
70,21,RSNA_39166,L-CC,NO,0.0,False,,,
70,21,RSNA_39166,R-CC,NO,0.0,False,,,
70,21,RSNA_39166,L-MLO,NO,0.0,False,,,
70,21,RSNA_39166,R-MLO,NO,0.0,False,,,
70,22,RSNA_39168,L-CC,NO,0.0,False,,,
70,22,RSNA_39168,R-CC,NO,0.0,False,,,
70,22,RSNA_39168,L-MLO,NO,0.0,False,,,
70,22,RSNA_39168,R-MLO,NO,0.0,False,,,
70,23,RSNA_39185,L-CC,NO,0.0,False,,,
70,23,RSNA_39185,R-CC,NO,0.0,False,,,
70,23,RSNA_39185,L-MLO,NO,0.0,False,,,
70,23,RSNA_39185,R-MLO,NO,0.0,False,,,
70,24,RSNA_39190,L-CC,NO,0.0,False,,,
70,24,RSNA_39190,R-CC,NO,0.0,False,,,
70,24,RSNA_39190,L-MLO,NO,0.0,False,,,
70,24,RSNA_39190,R-MLO,NO,0.0,False,,,
71,0,RSNA_39193,L-CC,NO,0.0,False,,,
71,0,RSNA_39193,R-CC,NO,0.0,False,,,
